Genetic Tic Tac Toe Experiment
Experiment Time: 27/06/2016 14:05:09
Experiment Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,7,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
33,Madssssss,0.0,Madssssss,4.3,1.0449999999999997,([F: Plus](F: If >=(F: Plus(T: ColumnStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagMainStreak f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(T: WinOrBlock e)))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(T: RowStreak f)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))))(T: RowStreak e))),
34,Madssssss,0.0,Madssssss,2.7,0.9279999999999994,([F: Plus](F: If >=(F: Plus(T: ColumnStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagMainStreak f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(T: WinOrBlock f)(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(T: WinOrBlock e)))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(T: RowStreak f)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))))(T: RowStreak e))),
35,Madssssss,0.0,Madssssss,3.0,0.9829999999999995,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
36,Madssssss,0.0,Madssssss,3.3,1.0249999999999992,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
37,Madssssss,0.0,Madssssss,3.3,1.104999999999999,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
38,Madssssss,0.0,Madssssss,3.0,1.105999999999999,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
39,Madssssss,0.0,Madssssss,3.3,1.0299999999999985,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(T: WinOrBlock f)(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(T: RowStreak e)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: DiagSecStreak e))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
40,Madssssss,0.0,Madssssss,4.6,1.041999999999999,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
41,Madssssss,0.0,Madssssss,3.3,1.0239999999999987,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(T: WinOrBlock f)(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: DiagMainStreak f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(F: Plus(T: DiagSecStreak e)(T: RowStreak f))(T: DiagMainStreak f)(T: RowStreak e)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: DiagSecStreak e))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
42,Madssssss,0.0,Madssssss,5.3,1.1939999999999986,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak f)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
43,Madssssss,0.0,Madssssss,3.3,1.060999999999999,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(T: RowStreak e)(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: ColumnStreak f))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagMainStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
44,Madssssss,0.0,Madssssss,4.3,1.1289999999999993,([F: Plus](F: If >=(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: RowStreak f))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: Plus(T: RowStreak e)(T: ColumnStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: WinOrBlock e)(T: RowStreak e))))(T: DiagSecStreak e)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
45,Madssssss,0.0,Madssssss,4.3,1.2889999999999993,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(T: RowStreak e)(T: DiagMainStreak e)(T: ColumnStreak e)(T: WinOrBlock f))(F: Plus(T: ColumnStreak f)(T: RowStreak f))(F: Plus(T: ColumnStreak f)(T: ColumnStreak e))))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: RowStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
46,Madssssss,0.0,Madssssss,3.3,1.137999999999999,([F: Plus](F: If >=(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak e)(T: RowStreak f)(T: ColumnStreak f))(F: Plus(T: DiagSecStreak e)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: DiagMainStreak e)(T: RowStreak e)))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak e)(T: WinOrBlock e)(T: DiagSecStreak f)(T: RowStreak e))(F: Plus(T: RowStreak f)(T: RowStreak e))))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(F: If >=(F: Plus(T: WinOrBlock f)(T: ColumnStreak f))(F: If >=(T: RowStreak e)(T: DiagMainStreak e)(T: ColumnStreak e)(T: WinOrBlock f))(F: Plus(T: ColumnStreak f)(T: RowStreak f))(F: Plus(T: ColumnStreak f)(T: ColumnStreak e))))(T: DiagSecStreak f))(F: If >=(T: WinOrBlock f)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak f)(T: RowStreak f)(T: RowStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: RowStreak e)(T: RowStreak f))(T: WinOrBlock e))))(F: Plus(F: Plus(T: WinOrBlock e)(F: If >=(T: DiagSecStreak e)(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak f)(T: ColumnStreak f)(T: ColumnStreak f))(T: ColumnStreak f)(T: DiagSecStreak e))(F: Plus(F: Plus(T: WinOrBlock f)(T: RowStreak f))(T: RowStreak f))(T: DiagSecStreak e)))(T: RowStreak e))),
