Genetic Tic Tac Toe Experiment
Experiment Time: 23/06/2016 11:29:15
Expirement Parameters:,
Board Size:,10,
Required Streak:,5,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,6,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
38,Azakkkkkk,0.0,Azakkkkkk,4.0,0.8619999999999983,([F: Plus](F: If >=(F: Plus(F: If >=(F: If >=(T: DiagMainStreak e)(T: RowStreak e)(T: WinOrBlock e)(T: WinOrBlock e))(F: If >=(T: ColumnStreak e)(T: ColumnStreak e)(T: DiagMainStreak e)(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: WinOrBlock f)(T: DiagSecStreak e)))(T: DiagSecStreak e)(T: WinOrBlock f)(F: Plus(T: DiagMainStreak f)(T: WinOrBlock e)))(F: Plus(F: Plus(F: If >=(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak f))(T: RowStreak e)(T: ColumnStreak f)(T: DiagMainStreak f))(F: If >=(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: WinOrBlock f)(T: DiagMainStreak e))(T: DiagMainStreak f)(F: Plus(T: RowStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))),
39,Azakkkkkk,0.0,Azakkkkkk,4.3,0.9609999999999981,([F: Plus](F: If >=(F: Plus(F: If >=(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: ColumnStreak f)(T: ColumnStreak e))(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak e)(T: ColumnStreak f)(T: DiagMainStreak f)))(F: Plus(T: DiagMainStreak f)(T: DiagMainStreak f)))(T: DiagSecStreak e)(T: WinOrBlock f)(F: Plus(F: If >=(T: WinOrBlock f)(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(T: ColumnStreak f)(T: DiagSecStreak f))(T: WinOrBlock e)))(F: Plus(F: Plus(F: If >=(F: Plus(T: DiagMainStreak f)(T: ColumnStreak f))(T: WinOrBlock f)(T: ColumnStreak f)(T: DiagMainStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak f)(T: RowStreak e)(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))),
40,Azakkkkkk,0.0,Azakkkkkk,2.7,0.8309999999999984,([F: Plus](F: Plus(F: Plus(F: Plus(F: Plus(T: ColumnStreak e)(T: WinOrBlock f))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))(T: RowStreak e))(T: WinOrBlock e))(F: Plus(T: DiagMainStreak f)(T: WinOrBlock f))),
41,Azakkkkkk,0.0,Azakkkkkk,4.6,0.9429999999999973,([F: Plus](F: If >=(F: Plus(F: If >=(F: If >=(T: DiagMainStreak e)(T: RowStreak e)(T: WinOrBlock e)(T: WinOrBlock e))(F: If >=(T: ColumnStreak e)(T: ColumnStreak e)(T: DiagMainStreak e)(T: DiagMainStreak f))(F: Plus(T: ColumnStreak e)(T: DiagSecStreak e))(T: WinOrBlock f))(T: WinOrBlock f))(T: DiagSecStreak e)(T: WinOrBlock f)(F: Plus(T: DiagMainStreak f)(T: WinOrBlock e)))(F: Plus(F: Plus(F: If >=(F: Plus(T: DiagSecStreak f)(T: DiagSecStreak f))(T: RowStreak e)(F: If >=(T: ColumnStreak f)(T: RowStreak e)(T: ColumnStreak f)(T: DiagMainStreak f))(T: DiagMainStreak f))(F: If >=(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: WinOrBlock f)(T: DiagMainStreak e))(T: DiagMainStreak f)(F: Plus(T: RowStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))),
42,Azakkkkkk,0.0,Azakkkkkk,4.3,1.0249999999999977,([F: Plus](F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))(T: RowStreak e))(T: WinOrBlock e))(F: Plus(T: DiagMainStreak f)(T: WinOrBlock f))),
43,Azakkkkkk,0.0,Azakkkkkk,4.3,0.9639999999999976,([F: Plus](F: If >=(F: Plus(T: ColumnStreak f)(T: DiagSecStreak e))(T: DiagSecStreak e)(T: WinOrBlock f)(F: Plus(F: If >=(T: WinOrBlock f)(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(T: ColumnStreak f)(T: DiagSecStreak f))(T: WinOrBlock e)))(F: Plus(F: Plus(F: If >=(F: If >=(T: DiagSecStreak e)(T: ColumnStreak f)(T: WinOrBlock e)(T: ColumnStreak f))(T: WinOrBlock f)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: WinOrBlock f)(T: DiagMainStreak e))(T: WinOrBlock e))(F: If >=(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: WinOrBlock f)(T: DiagMainStreak e))(T: DiagMainStreak f)(T: ColumnStreak f)(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))),
44,Azakkkkkk,0.0,Azakkkkkk,4.3,0.9179999999999982,([F: Plus](F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: ColumnStreak f)(T: DiagSecStreak f))(T: DiagSecStreak f)))(F: Plus(T: RowStreak f)(F: Plus(F: Plus(T: DiagMainStreak e)(T: RowStreak e))(T: WinOrBlock e))))(F: Plus(T: RowStreak f)(F: Plus(F: If >=(T: WinOrBlock f)(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(T: ColumnStreak f)(F: Plus(T: RowStreak f)(T: DiagMainStreak f)))(T: WinOrBlock e)))),
45,Azakkkkkk,0.0,Azakkkkkk,3.3,1.0459999999999985,([F: Plus](F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: ColumnStreak f)(T: DiagSecStreak f))(T: DiagSecStreak f)))(F: Plus(T: RowStreak f)(F: Plus(F: Plus(T: DiagMainStreak e)(T: RowStreak e))(T: RowStreak e))))(F: Plus(T: RowStreak f)(F: Plus(F: If >=(T: WinOrBlock f)(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(T: ColumnStreak f)(F: Plus(T: RowStreak f)(T: ColumnStreak f)))(T: WinOrBlock e)))),
46,Azakkkkkk,0.0,Azakkkkkk,4.6,1.0369999999999986,([F: Plus](F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: ColumnStreak f)(T: DiagSecStreak f))(T: DiagSecStreak f)))(F: Plus(T: RowStreak f)(F: Plus(F: Plus(T: DiagMainStreak e)(T: ColumnStreak f))(T: WinOrBlock e))))(F: Plus(T: RowStreak f)(F: Plus(F: If >=(T: WinOrBlock f)(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(T: ColumnStreak f)(T: DiagSecStreak f))(T: WinOrBlock e)))),
47,Azakkkkkk,0.0,Azakkkkkk,4.3,1.1119999999999983,([F: Plus](F: If >=(F: Plus(F: If >=(F: Plus(T: DiagMainStreak e)(T: DiagMainStreak f))(F: Plus(T: DiagMainStreak f)(T: DiagSecStreak e))(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(F: If >=(T: DiagSecStreak f)(T: DiagSecStreak e)(T: ColumnStreak f)(T: RowStreak f)))(T: WinOrBlock f))(T: DiagMainStreak f)(T: WinOrBlock f)(T: DiagMainStreak f))(F: Plus(F: Plus(F: If >=(F: Plus(T: DiagMainStreak f)(T: WinOrBlock f))(T: WinOrBlock f)(T: WinOrBlock e)(T: DiagMainStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak f)(T: RowStreak e)(T: DiagMainStreak f)))(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))),
48,Azakkkkkk,0.0,Azakkkkkk,4.6,1.1469999999999985,([F: Plus](F: Plus(F: Plus(F: Plus(F: Plus(T: ColumnStreak f)(T: DiagMainStreak f))(F: If >=(T: DiagMainStreak f)(T: ColumnStreak f)(T: WinOrBlock f)(T: DiagSecStreak e)))(F: Plus(F: If >=(T: WinOrBlock f)(T: DiagSecStreak f)(T: ColumnStreak f)(T: DiagSecStreak f))(T: DiagSecStreak f)))(F: Plus(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: RowStreak e))))(F: Plus(F: If >=(F: Plus(T: DiagMainStreak f)(T: RowStreak f))(T: RowStreak e)(T: DiagSecStreak f)(T: DiagMainStreak f))(F: If >=(F: If >=(T: WinOrBlock f)(F: Plus(T: DiagMainStreak f)(T: RowStreak f))(T: WinOrBlock f)(T: DiagMainStreak f))(T: RowStreak e)(F: Plus(T: RowStreak f)(T: DiagMainStreak e))(T: DiagMainStreak f)))),
49,Azakkkkkk,0.0,Azakkkkkk,3.3,1.0639999999999978,([F: Plus](F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(T: ColumnStreak f)(T: WinOrBlock f)))(F: Plus(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: ColumnStreak f)(T: DiagSecStreak f))(T: DiagSecStreak f)))(F: Plus(T: RowStreak f)(F: Plus(F: Plus(T: DiagMainStreak e)(T: WinOrBlock f))(T: WinOrBlock e))))(T: WinOrBlock f)),
50,Azakkkkkk,0.0,Azakkkkkk,3.0,0.8519999999999981,([F: Plus](F: Plus(F: Plus(F: Plus(T: DiagMainStreak f)(F: Plus(T: WinOrBlock e)(T: WinOrBlock f)))(T: DiagMainStreak f))(F: Plus(T: RowStreak f)(F: Plus(F: Plus(T: DiagMainStreak e)(T: ColumnStreak f))(T: WinOrBlock e))))(F: If >=(F: If >=(T: WinOrBlock f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak f))(F: Plus(T: ColumnStreak f)(T: WinOrBlock e))(T: DiagMainStreak f)(F: Plus(F: Plus(T: WinOrBlock f)(F: Plus(T: RowStreak f)(T: DiagSecStreak f)))(F: If >=(F: If >=(T: DiagSecStreak f)(T: ColumnStreak f)(T: WinOrBlock e)(T: DiagMainStreak f))(T: WinOrBlock f)(F: If >=(T: WinOrBlock f)(T: DiagMainStreak e)(T: WinOrBlock f)(T: DiagMainStreak e))(T: WinOrBlock e))))),
