Genetic Tic Tac Toe Experiment
Experiment Time: 27/06/2016 14:17:48
Experiment Parameters:,
Board Size:,3,
Required Streak:,3,
Population Size:,100,
Max Generations:,50,
Select Maximal Index Method:,Random,
Initial Individual Tree Depth:,3,
Maximum Individual Tree Depth:,6,
Crossover Probability:,0.8,
Mutation Probability:,0.2,
,
Function Set:,
If >=,Plus,
Terminal Set:,
RowStreak,ColumnStreak,DiagMainStreak,DiagSecStreak,WinOrBlock,
,
Generation,Worst Individual Name,Worst Individual Fitness,Best Individual Name,Best Individual Fitness,Average Fitness,Best Individual Tree,
35,Brezooooooo,16.7,Brezooooooo,114.1,101.68,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
36,Brezooooooo,32.2,Brezooooooo,114.39999999999999,105.46999999999987,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(F: Plus(T: ColumnStreak f)(T: WinOrBlock f))(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
37,Brezooooooo,42.9,Brezooooooo,111.8,103.65000000000009,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: RowStreak f))(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: ColumnStreak f)(T: DiagSecStreak e))(F: If >=(T: DiagSecStreak e)(T: RowStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))),
38,Brezooooooo,31.7,Brezooooooo,113.1,104.14000000000001,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: RowStreak f))(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: ColumnStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: DiagMainStreak e))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
39,Brezooooooo,31.799999999999997,Brezooooooo,107.89999999999999,100.78999999999978,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: ColumnStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
40,Brezooooooo,39.6,Brezooooooo,114.79999999999998,101.65000000000002,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: RowStreak f))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
41,Brezooooooo,40.2,Brezooooooo,110.69999999999999,100.71999999999997,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: RowStreak f))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
42,Brezooooooo,23.2,Brezooooooo,106.49999999999999,100.83999999999996,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(T: RowStreak f)(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagSecStreak f)(T: DiagSecStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
43,Brezooooooo,40.8,Brezooooooo,110.6,101.82000000000002,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e)))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(F: If >=(F: If >=(T: RowStreak e)(T: DiagMainStreak e)(T: WinOrBlock e)(T: ColumnStreak f))(T: DiagMainStreak e)(T: RowStreak f)(T: DiagSecStreak e))(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f))(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak f)(T: DiagSecStreak f)(T: RowStreak f))(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: DiagSecStreak e)(T: DiagSecStreak e)(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak f)(T: DiagSecStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
44,Brezooooooo,17.2,Brezooooooo,112.69999999999999,101.73,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: ColumnStreak f)(T: DiagMainStreak e)(T: DiagSecStreak e)(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(F: If >=(T: WinOrBlock e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
45,Brezooooooo,41.599999999999994,Brezooooooo,107.3,99.94000000000005,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(F: Plus(T: WinOrBlock f)(T: WinOrBlock f))(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: RowStreak f)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagSecStreak f)(T: ColumnStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
46,Brezooooooo,14.0,Brezooooooo,109.89999999999999,101.70999999999991,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: WinOrBlock e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
47,Brezooooooo,16.099999999999998,Brezooooooo,115.4,102.47999999999996,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(T: DiagSecStreak e))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: WinOrBlock e)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: WinOrBlock f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
48,Brezooooooo,33.9,Brezooooooo,112.19999999999999,99.83999999999996,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f)(F: If >=(T: RowStreak f)(F: If >=(T: RowStreak f)(T: DiagMainStreak e)(T: RowStreak f)(T: RowStreak f))(T: RowStreak f)(T: DiagSecStreak e)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(T: RowStreak f)(F: If >=(T: DiagMainStreak f)(T: DiagMainStreak f)(T: DiagMainStreak e)(T: RowStreak f))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak e)(T: DiagSecStreak f)(T: ColumnStreak f))(T: DiagSecStreak e))(T: RowStreak f)))),
49,Brezooooooo,12.299999999999999,Brezooooooo,114.5,104.41000000000004,([F: Plus](F: Plus(F: If >=(T: RowStreak f)(T: RowStreak f)(F: If >=(T: DiagMainStreak e)(T: DiagMainStreak f)(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagMainStreak e))(T: RowStreak f))(T: DiagMainStreak e))(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: DiagSecStreak e)(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(F: If >=(T: WinOrBlock e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: RowStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
50,Brezooooooo,39.5,Brezooooooo,113.1,104.48999999999991,([F: Plus](F: Plus(T: WinOrBlock e)(T: WinOrBlock f))(F: If >=(F: If >=(T: DiagSecStreak e)(T: DiagMainStreak e)(F: If >=(F: If >=(T: RowStreak f)(T: DiagSecStreak e)(T: WinOrBlock e)(T: RowStreak f))(T: DiagMainStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: ColumnStreak f)(T: DiagSecStreak f)(T: DiagSecStreak e)(T: RowStreak f)))(T: DiagMainStreak e)(T: WinOrBlock e)(F: Plus(F: If >=(F: If >=(T: WinOrBlock e)(T: DiagSecStreak e)(T: WinOrBlock e)(T: DiagSecStreak e))(F: If >=(T: WinOrBlock e)(T: DiagMainStreak f)(T: DiagSecStreak e)(T: DiagMainStreak f))(F: If >=(T: RowStreak e)(T: DiagMainStreak e)(T: DiagMainStreak e)(T: RowStreak f))(T: DiagSecStreak e))(T: WinOrBlock f)))),
